,ID_ESCOLA,NOTA_IDEB,NO_ENTIDADE,NO_UF,SG_UF,NO_REGIAO,NO_MUNICIPIO,NO_BAIRRO,CO_CEP,DS_ENDERECO,NU_ENDERECO
734,33001316,4.8,CE LUIZ FERRAZ,Rio de Janeiro,RJ,Sudeste,Itaperuna,VINHOSA,28300000,RUA VINHOSA,522
735,33001456,5.1,CE CHEQUER JORGE,Rio de Janeiro,RJ,Sudeste,Itaperuna,VINHOSA,28300000,AVENIDA EUCLIDES POUBEL DE LIMA,341
736,33001650,4.6,CE LIONS CLUBE DE ITAPERUNA,Rio de Janeiro,RJ,Sudeste,Itaperuna,PRESIDENTE COSTA E SILVA,28300000,RUA WAGNER GOMES DA SILVA,97
737,33002126,4.8,CE SENADOR SA TINOCO,Rio de Janeiro,RJ,Sudeste,Itaperuna,BOA VENTURA,28340000,AVENIDA SENADOR SA TINOCO,00
738,33002258,5,CE NICOLAO BASTOS FILHO,Rio de Janeiro,RJ,Sudeste,Itaperuna,COMENDADOR VENANCIO,28348000,RUA FERMINO BASTOS,121
739,33002312,3.9,CE DOUTOR JOSE BASTOS FRANCA,Rio de Janeiro,RJ,Sudeste,Itaperuna,CENTRO,28333000,AVENIDA ITAMAR BASTOS FRANCA,0
740,33002614,4.4,CE ETELVINA ALVES DA SILVA,Rio de Janeiro,RJ,Sudeste,Itaperuna,ARE,28335000,RUA SAO DOMINGOS,54
741,33093890,4.6,CIEP 263 LINA BO BARDI,Rio de Janeiro,RJ,Sudeste,Itaperuna,CIDADE NOVA,28300000,AVENIDA ZULAMITH BITTENCOURT,0
742,33052433,4.2,CE ARMANDO DIAS,Rio de Janeiro,RJ,Sudeste,Japeri,NOVA BELEM,26435000,RUA EDNA PALATINIK,0
743,33052492,4.3,CE ALMIRANTE TAMANDARE,Rio de Janeiro,RJ,Sudeste,Japeri,CHACRINHA,26440240,AVENIDA SAO SEBASTIAO,00
744,33093555,4.3,CIEP 343 PROFESSORA EMILIA DINIZ LIGIERO,Rio de Janeiro,RJ,Sudeste,Laje do Muriaé,PINDOBA,28350000,RUA FERREIRA CESAR,572
745,33015333,4.2,CE RACHEL REID PEREIRA DE SOUZA,Rio de Janeiro,RJ,Sudeste,Macaé,JARDIM SANTO ANTONIO,27945090,RUA MAURICIO DE NASSAU,111
746,33015341,3.7,CE VISCONDE DE ARAUJO,Rio de Janeiro,RJ,Sudeste,Macaé,VISCONDE DE ARAUJO,27943790,RUA FRANCISCO GOMES BATISTA,0
747,33015740,3,CE PROFESSORA VANILDE NATALINO MATTOS,Rio de Janeiro,RJ,Sudeste,Macaé,BARRA DE MACAE,27961072,AVENIDA HILDEBRANDO ALVES BARBOSA,160
748,33016488,6.4,CM DO SANA,Rio de Janeiro,RJ,Sudeste,Macaé,SANA,27910000,DO SANA,0
749,33103119,4.1,CIEP 393 PREFEITO CARLOS EMIR MUSSI,Rio de Janeiro,RJ,Sudeste,Macaé,AROEIRA,27945401,RUA ALCIDES MOURAO,0
750,33548234,6.7,COLEGIO DE APLICACAO,Rio de Janeiro,RJ,Sudeste,Macaé,NOVO CAVALEIROS,27930560,ALUISIO DA SILVA GOMES,50
751,33020396,4.5,CE JOSE CARLOS BOARETTO,Rio de Janeiro,RJ,Sudeste,Macuco,CENTRO,28545000,RUA FRANCISCO LOPES MARTINS,418
752,33052913,4,CE SAO FRANCISCO DE ASSIS,Rio de Janeiro,RJ,Sudeste,Magé,CITROLANDIA,25902780,AVENIDA AUGUSTO VIEIRA,170
753,33052930,3.8,CE VISCONDE DE SEPETIBA,Rio de Janeiro,RJ,Sudeste,Magé,CENTRO,25900112,PRACA GETULIO VARGAS,308
754,33053189,3.7,CE OSWALDO CRUZ,Rio de Janeiro,RJ,Sudeste,Magé,IPIRANGA,25927970,ESTRADA REAL DE MAUA 112 LOJA F,2015
755,33053413,3.7,CE PROFESSORA ALDA BERNARDO DOS SANTOS TAVARES,Rio de Janeiro,RJ,Sudeste,Magé,PIABETA,25931778,RUA BRASIL,153
756,33053774,4,CE CORONEL SERGIO JOSE DO AMARAL,Rio de Janeiro,RJ,Sudeste,Magé,SURUI,25922860,RUA JOAO FELIX DO BONFIM,0
757,33125325,3.9,CIEP 260 BARBOSA PORTO,Rio de Janeiro,RJ,Sudeste,Magé,FIGUEIRA,25901550,RUA PAPA PIO XII,1500
758,33096929,3.6,CIEP 391 PROFESSOR ROBSON MENDONCA LOU,Rio de Janeiro,RJ,Sudeste,Maricá,INOA,24941615,RUA ESPERANCA,05
759,33061122,4.1,CIEP 100 SAO FRANCISCO DE ASSIS,Rio de Janeiro,RJ,Sudeste,Mesquita,ROCHA SOBRINHO,26574650,AVENIDA TREZE DE MAIO,44
760,33061181,4,CE PRESIDENTE CASTELO BRANCO,Rio de Janeiro,RJ,Sudeste,Mesquita,JUSCELINO,26553333,RUA PORTO ALEGRE,105
761,33113319,3.8,CE POETA MARIO QUINTANA,Rio de Janeiro,RJ,Sudeste,Mesquita,CHATUBA,26587590,RUA INACIO SERRA,00
762,33038589,4.7,CE VERA CRUZ,Rio de Janeiro,RJ,Sudeste,Miguel Pereira,VERA CRUZ,26900000,LARGO DA PIEDADE,50
763,33094063,3.4,CIEP 267 MARIA APARECIDA LIMA SOUTO TOSTES,Rio de Janeiro,RJ,Sudeste,Miracema,VILA JOSE DE CARVALHO,28460000,RUA ALCEBIADES MENDES LINHARES,540
764,33003386,5.4,CIEP 468 OLGA THURLER MENDONCA DA FONSECA,Rio de Janeiro,RJ,Sudeste,Natividade,MORADA DO ENGENHO,28380000,RUA CELINA GARCIA DA FONSECA,400
765,33003394,4.9,CE FLAVIO RIBEIRO DE REZENDE,Rio de Janeiro,RJ,Sudeste,Natividade,BALNEARIO,28380000,AVENIDA MAURO ALVES RIBEIRO JUNIOR,243
766,33003424,4.3,CE FRANCISCO PORTELLA,Rio de Janeiro,RJ,Sudeste,Natividade,NOSSA SENHORA DAS GRACAS,28380000,RUA PRESIDENTE GETULIO VARGAS,08
767,33054576,4,CE ANTONIO FIGUEIRA DE ALMEIDA,Rio de Janeiro,RJ,Sudeste,Nilópolis,CENTRO,26520332,ESTRADA MIRANDELA,402
768,33054584,4.4,CE AYDANO DE ALMEIDA,Rio de Janeiro,RJ,Sudeste,Nilópolis,CENTRO,26540040,RUA COMENDADOR NUNES MARTINS,1337
769,33055025,3.4,CE JOAQUIM DE ALMEIDA FLORES,Rio de Janeiro,RJ,Sudeste,Nilópolis,PAIOL,26545010,RUA JOSE COUTO GUIMARAES,1299
770,33099049,4.2,CIEP 230 MANOEL MALAQUIAS GURGEL DA SILVA,Rio de Janeiro,RJ,Sudeste,Nilópolis,CENTRO,26525131,RUA MARIO DE ARAUJO,00
771,33055696,4.5,CE GUILHERME BRIGGS,Rio de Janeiro,RJ,Sudeste,Niterói,SANTA ROSA,24241001,RUA DOUTOR MARIO VIANNA,625
772,33055785,3.8,CE ZULEIKA RAPOSO VALLADARES,Rio de Janeiro,RJ,Sudeste,Niterói,ILHA DA CONCEICAO,24050070,RUA SALO BRAND,0
773,33102520,3.9,CIEP 307 DJANIRA,Rio de Janeiro,RJ,Sudeste,Niterói,VARZEA DAS MOCAS,24330280,AVENIDA EWERTON XAVIER,417
774,33021880,4.2,CE ETELVINA SCHOTTZ,Rio de Janeiro,RJ,Sudeste,Nova Friburgo,CORREGO DANTAS,28605000,ESTRADA FRIBURGOTERESOPOLIS,0
775,33102791,5.5,CENTRO FAMILIAR DE FORMACAO POR ALTERNANCIA COLEGIO ESTADUAL AGRICOLA REI ALBERTO I,Rio de Janeiro,RJ,Sudeste,Nova Friburgo,BAIXADA DE SALINAS,28635990,ESTRADA DOS TRES PICOS,00
776,33058199,3.6,CIEP 167 JARDIM PARAISO,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,JARDIM GUANDU,26023140,RUA INGA,00
777,33058202,4,CIEP 200 PROFESSOR TERLI FIORAVANTE DA ROCHA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,BOA ESPERANCA,26070030,RUA CORONEL FAWCETT,81
778,33058210,3.3,CIEP 216 PREFEITO JUAREZ ANTUNES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,CORUMBA,26051580,RUA EULALIA DINIZ,0
779,33058237,3.2,CIEP 324 MAHATMA GANDHI,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,IPIRANGA,26293423,RUA FLAVIA,0
780,33058261,3,CIEP 356 AUGUSTO RUSCHI,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,JARDIM PARAISO,26297357,RUA SAFIRA,0
781,33058296,3.9,CIEP 387 HANS CRISTIAN ANDERSEN,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,PARQUE DAS PALMEIRAS,26013410,RUA 06,307
782,33058334,3.1,CIEP 166 ABILIO AUGUSTO TAVORA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,PALHADA,26290078,RUA JULIA MARTINS,0
783,33058377,5.4,CIEP 117 CARLOS DRUMMOND DE ANDRADE BRASIL ESTADOS UNIDOS,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,COMENDADOR SOARES,26280376,RUA TOMAZ FONSECA,650
784,33058415,3.4,CIEP 188 MARIANO FLOR CAVALCANTE,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,LAGOINHA,26298009,RUA SIBIPIRUNA,0
785,33058440,4.3,CIEP 113 PROFESSOR WALDICK PEREIRA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,OURO FINO,26265040,ESTRADA DAS CAMBUCAS,600
786,33058601,4.3,CE CALIFORNIA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,CALIFORNIA,26220350,RUA RAINHA ELIZABETH,68
787,33058610,4.1,CE DOM WALMOR,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,PARQUE FLORA,26031000,AVENIDA HENRIQUE DUQUE ESTR MEYER,2495
788,33058652,4.4,CE FRANCISCO ASSUMPCAO,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,PONTO CHIC,26030520,RUA JOAO FERREIRA PINTO,00
789,33058679,3.6,CE JARDIM ALVORADA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,JARDIM ALVORADA,26261070,RUA DIVA DE MELO,160
790,33059152,4.7,CE ALFREDO NEVES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,CARMARI,26022280,RUA CRUZ E SOUZA,100
791,33059225,3.6,CE CAPITAO JOAQUIM QUARESMA DE OLIVEIRA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,CRUZEIRO DO SUL,26012840,RUA PROFESSORF EDUARDO VIANA,550
792,33059241,4.2,CE DOUTOR MARIO GUIMARAES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,MARIA JOSE,26260340,RUA JOAO BATISTA RODRIGUES,00
793,33059284,4.7,CE LEOPOLDO MACHADO,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,K 11,26250610,RUA PADRE DINART DUARTE PASSOS,00
794,33059381,3.7,CE PROFESSOR AMAZOR VIEIRA BORGES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,AUSTIN,26010003,RUA MARIA DA GLORIA,0
795,33059403,4.6,CE PROFESSORA VENINA CORREA TORRES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,JARDIM SANTA EUGENIA,26250160,RUA ELIAS MITRE,21
796,33059446,4.1,CE SAO JORGE,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,VILA OPERARIA,26012370,RUA XV DE NOVEMBRO,100
797,33059462,4,CE VEREADOR PERCY BATISTA CRISPIN,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,RANCHO NOVO,26013150,RUA GUARANI,60
798,33060177,4.5,CIEP 358 ALBERTO PASQUALINI,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,DA LUZ,26263160,RUA GERSON CHERNICHARO,00
799,33060797,3,CE AMBAI,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,AMBAI,26060070,RUA JUVENTUDE,00
800,33060819,3.2,CE DOS LIRIOS,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,TINGUA,26063620,RUA DOS INDIOS,77
801,33060827,4.5,CE FIGUEIRA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,FIGUEIRAS,26052030,RUA SERGIO FIGUEIREDO,281
802,33060843,3.7,CE MARIA EMILIA AMARAL FONTOURA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,SANTA RITA,26050640,RUA FRANCISCO BARONI,490
803,33061769,3.5,CE SAO FRANCISCO DE PAULA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,PARQUE SAO FRANCISCO,26298665,TRAVESSA SANTANA,71
804,33100322,4.3,CIEP 168 HILDA SILVEIRA RODRIGUES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,JARDIM LARANJEIRAS,26291230,AVENIDA SANTA CRUZ,00
805,33117764,3,CE PROFESSORA MARIA HELENA AMARAL ALARCAO,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,GERARD DANON,26042250,RUA PAULO ROBERTO TOBIAS,16
806,33038872,4.7,CIEP 500 ANTONIO BOTELHO,Rio de Janeiro,RJ,Sudeste,Paracambi,BNH,26600000,ESTRADA RJ 127,0
807,33038880,3.7,CIEP 152 GARRINCHA ALEGRIA DO POVO,Rio de Janeiro,RJ,Sudeste,Paracambi,LAGES,26600000,RUA DOMINGOS GONCALVES FERREIRA BASTOS,0
808,33038929,3.7,CE PRESIDENTE RODRIGUES ALVES,Rio de Janeiro,RJ,Sudeste,Paracambi,CENTRO,26600000,AVENIDA DOS OPERARIOS,205
809,33037515,4.7,CIEP 999 DOM PEDRO DALCANTARA DE BRAGANCA PRIMEIRO IMPERADOR DO BRASIL,Rio de Janeiro,RJ,Sudeste,Paraty,PONTE NOVA,23970000,ESTRADA DO RIBEIRINHO,18
810,33103771,3.5,CIEP 278 JOAQUIM OSORIO DUQUE ESTRADA,Rio de Janeiro,RJ,Sudeste,Paty do Alferes,ARCOZELO,26950000,AVENIDA PASCHOAL CARLOS MAGNO,0
811,33040150,4.5,CE RUI BARBOSA,Rio de Janeiro,RJ,Sudeste,Petrópolis,ALTO DA SERRA,25635090,RUA ALYNTHOR WERNECK,65
812,33041628,4.7,CIEP 472 CANDIDO PORTINARI,Rio de Janeiro,RJ,Sudeste,Petrópolis,ITAIPAVA,25750220,ESTRADA UNIAO INDUSTRIA,11960
813,33041946,3.8,CIEP 281 GABRIELA MISTRAL,Rio de Janeiro,RJ,Sudeste,Petrópolis,POSSE,25770000,ESTRADA UNIAO INDUSTRIA,281
814,33030901,4.4,CE OCTAVIO TEIXEIRA CAMPOS,Rio de Janeiro,RJ,Sudeste,Piraí,CENTRO,27185000,RUA VALDEMIRO GONCALVES,61
815,33097216,5.1,IE ELIANA DUARTE DA SILVA BREIJAO,Rio de Janeiro,RJ,Sudeste,Porciúncula,CENTRO,28390000,RUA DEPUTADO LUIZ FERNANDO LINHARES,795
816,33061750,3.5,CE SAO CRISTOVAO,Rio de Janeiro,RJ,Sudeste,Queimados,SAO CRISTOVAO,26320170,RUA DAS BORBOLETAS,0
817,33061874,3.9,CE DOM BOSCO,Rio de Janeiro,RJ,Sudeste,Queimados,VALDARIOSA,26311190,RUA ANTONIO GRANDE,0
818,33061939,4.3,CE SAO JOAO,Rio de Janeiro,RJ,Sudeste,Queimados,PARQUE SANTIAGO,26377270,RUA BAMBI,0
819,33097151,3.5,CIEP 396 LUIZ PEIXOTO,Rio de Janeiro,RJ,Sudeste,Queimados,FANCHEM,26383500,RUA CAMILO CRISTOFANO,0
820,33099898,3.5,CIEP 346 BELARMINO ALFREDO DOS SANTOS,Rio de Janeiro,RJ,Sudeste,Queimados,NOSSA SENHORA DA GLORIA,26310340,RUA EDITE BARBOSA DA SILVA,0
821,33031509,5,CE OLIVEIRA BOTELHO,Rio de Janeiro,RJ,Sudeste,Resende,MANEJO,27520000,RUA GENERAL ERNESTO DE OLIVEIRA,54
822,33032459,5,CE ALFREDO PUJOL,Rio de Janeiro,RJ,Sudeste,Rio Claro,PASSA TRES,27470000,RUA WASHINGTON LUIZ,330
823,33035334,4.1,CE NEPHTALINA CARVALHO AVILA,Rio de Janeiro,RJ,Sudeste,Rio das Flores,TABOAS,27665000,RUA OLIER FREITAS DA SILVEIRA,301
824,33025487,4.4,CE JACINTHO XAVIER MARTINS,Rio de Janeiro,RJ,Sudeste,Rio das Ostras,EXTENSAO DO BOSQUE,28893289,RUA RIO GRANDE DO NORTE,0
825,33025525,4.4,CE CINAMOMO,Rio de Janeiro,RJ,Sudeste,Rio das Ostras,NOVA ESPERANCA,28893564,RUA JOSE DE MATTOS,861
826,33025576,4.5,CE ROCHA LEAO,Rio de Janeiro,RJ,Sudeste,Rio das Ostras,ROCHA LEAO,28892260,RUA HENRIQUE SARZEDAS,241
827,33062250,3.1,CE ALDEBARA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SANTA CRUZ,23590360,AVENIDA ANTARES,0
828,33066027,3,CE NILO PECANHA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SAO CRISTOVAO,20910025,AVENIDA DO EXERCITO,175
829,33067783,3.2,CE FRANCISCO CAMPOS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,GRAJAU,20540370,RUA NOSSA SENHORA DE LOURDES,175
830,33069034,3.4,CE TENENTE GENERAL NAPION,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,RAMOS,21030040,AVENIDA ALMIRANTE FRONTIN,50
831,33070148,3.6,CE BRANT HORTA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PENHA CIRCULAR,21215000,RUA BENTO CARDOSO,130
832,33070164,3.9,CE CONDE DE AGROLONGO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PENHA,21020190,RUA CONDE DE AGROLONGO,1246
833,33072094,3.1,CE JOAO KOPKE,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PIEDADE,20751090,RUA SOUSA CERQUEIRA,63
834,33072205,3.5,CE LAURO SODRE,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,HIGIENOPOLIS,21051470,RUA DARKE DE MATOS,166
835,33072248,5.1,CE HISPANO BRASILEIRO JOAO CABRAL DE MELO NETO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,MEIER,20735160,RUA VENCESLAU,225
836,33072280,3.3,CE PERNAMBUCO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,MARIA DA GRACA,20785341,RUA CONDE DE AZAMBUJA,579
837,33074054,2.7,CE NUNO ALVARES PEREIRA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,IRAJA,21230550,RUA BEIRA ALTA,0
838,33075883,3.7,CE VIRIATO CORREA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,HONORIO GURGEL,21555016,RUA AMERICO ROCHA,1596
839,33077525,3.4,CE MARECHAL CANROBERT PEREIRA DA COSTA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PECHINCHA,22743080,RUA JOSE SILVA,155
840,33079323,4.3,CE STUART EDGAR ANGEL JONES,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SENADOR CAMARA,21830009,AVENIDA SANTA CRUZ,8040
841,33079331,3.2,CE AGOSTINHO NETO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,REALENGO,21755410,AVENIDA CANAL,0
842,33079358,3.7,CE COLLECCHIO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BANGU,21820380,RUA FRANCISCO BARRETO,829
843,33079390,3,CE PROFESSOR DALTRO SANTOS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BANGU,21840470,RUA CORONEL TAMARINDO,2846
844,33079714,3.2,CE ENGENHEIRO JOAO THOME,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PADRE MIGUEL,21720520,RUA CABO JOSE DA CONCEICAO,135
845,33079811,3.5,CE MILTON CAMPOS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BANGU,21825060,RUA DOS BANGUENSES,0
846,33079943,4.8,CE JOAO SALIM MIGUEL,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BANGU,21870250,RUA DA CHITA,419
847,33081743,4.9,CIE MIECIMO DA SILVA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23070020,RUA AUGUSTA CANDIANI,0
848,33082022,3.7,CE FRANCISCO CALDEIRA DE ALVARENGA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PACIENCIA,23573430,RUA ISSAMI NAKAMURA OKAMO,0
849,33082030,3,CE FREIRE ALLEMAO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23055002,AV CESARIO DE MELO,4180
850,33082049,4.3,CE PROFESSOR FERNANDO ANTONIO RAJA GABAGLIA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23081240,RUA GENERAL CORDOLINO AZEVEDO,110
851,33082227,3.7,CE ALMIRANTE FRONTIN,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23087340,RUA NOVA ALIANCA,0
852,33082235,3.7,CE AMAZONAS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,COSMOS,23060666,RUA GUARUJA,1900
853,33082286,3.2,CE GEORGE WASHINGTON,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23055200,RUA ALVORADA,0
854,33082359,3.7,CE PROFESSORA JUREMA PECANHA GIRAUD,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23078100,RUA ATACAMA,0
855,33083592,4.6,IE SARAH KUBITSCHEK,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23070200,AVENIDA MANOEL CALDEIRA DE ALVARENGA,1203
856,33084459,3.3,CE PESTALOZZI,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SANTA CRUZ,23510001,RUA FELIPE CARDOSO FUNDOS,750
857,33086737,2.8,CE COELHO NETO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,RICARDO DE ALBUQUERQUE,21620610,RUA UMBUZEIRO,455
858,33087644,4.7,CE VICENTE JANNUZZI,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BARRA DA TIJUCA,22793080,AV DAS AMERICAS,6120
859,33088179,3.3,CE MAX FLEIUSS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PAVUNA,21520410,PRACA ENIO,0
860,33095078,2.9,CE BERNARDO DE VASCONCELOS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PENHA,21070440,PRACA SANTA ROSALIA,100
861,33097283,3.7,CIEP 321 DOUTOR ULISSES GUIMARAES,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CURICICA,22780580,RUA DA REVERENCIA,375
862,33100659,3.6,CAIC NACOES UNIDAS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,INHOAIBA,23063650,ESTRADA DO GOIABAL,0
863,33106592,4.1,CIEP 435 HELIO PELLEGRINO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23097220,ESTRADA GUANDU DO SAPE,0
864,33106606,3.2,CIEP 224 TARSO DE CASTRO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BANGU,21850007,ESTRADA SARGENTO MIGUEL FILHO,0
865,33106665,4,CIEP 432 ALBERTO CAVALCANTI,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,INHOAIBA,23056060,RUA FLORESTAL,0
866,33106690,4.3,CIEP 225 MARIO QUINTANA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23070020,RUA AUGUSTA CANDIANI,00
867,33106720,3.7,CIEP 313 RUBEM BRAGA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SENADOR CAMARA,21842550,ESTRADA DO TAQUARAL,111
868,33110654,3,CIEP 092 FEDERICO FELLINI,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,TOMAS COELHO,20750000,AVENIDA JOAO RIBEIRO,0
869,33126747,4.1,CE MADRE TERESA DE CALCUTA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,REALENGO,21710400,ETR GENERAL CANROBERT PEREIRA DA COSTA,228
870,33126852,3.9,CE PROFESSORA MARIA NAZARETH CAVALCANTI SILVA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CASCADURA,21350020,RUA BARBOSA,229
871,33128235,3.7,CIEP 339 MARIO TAMBORINDEGUY,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,IRAJA,21235390,ESTRADA PEDRO BORGES DE FREITAS,0
872,33128618,3.4,CE CARLOS MAGNO NAZARETH CERQUEIRA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,GUARATIBA,23031280,RUA PEDRO OSORIO,360
873,33134049,4.1,CE PROFESSORA MARIA TEREZINHA DE CARVALHO MACHADO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PRACA SECA,21320060,RUA CANDIDO BENICIO,826
874,33136475,4.4,CE MONSENHOR MIGUEL DE SANTA MARIA MOCHON,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PADRE MIGUEL,21870380,ESTRADA PORTO NACIONAL,293
875,33136696,3.3,CE LIBERDADE,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SANTA CRUZ,23560390,AVENIDA JOAO XXIII CONJUNTO LIBERDADE RUA 13,0
876,33140669,4.3,CE JORNALISTA TIM LOPES,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,RAMOS,21061240,ESTRADA DO ITARARE,690
877,33157065,4.8,CE ERICH WALTER HEINE,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SANTA CRUZ,23560320,RUA MANOEL LOURENCO DOS SANTOS,0
878,33170150,4.8,CE HEBE CAMARGO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PEDRA DE GUARATIBA,23027255,RUA PROJETADA,0
879,33271208,4.8,CE JOSE LEITE LOPES,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,TIJUCA,20510060,RUA URUGUAI,204
880,33508232,3.9,CE JORNALISTA ARTUR DA TAVOLA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,COSMOS,23060040,PRACA IGUARA,40
881,33558230,3.6,CE DEPUTADO PEDRO FERNANDES,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,JARDIM AMERICA,21240450,RUA DEBUSSY,0
882,33023751,4.7,CE BARAO DE SANTA MARIA MADALENA,Rio de Janeiro,RJ,Sudeste,Santa Maria Madalena,CENTRO,28770000,RUA GWYER DE AZEVEDO,10
883,33007420,3.6,CE DOUTOR LEONEL HOMEM DA COSTA,Rio de Janeiro,RJ,Sudeste,Santo Antônio de Pádua,FERREIRA,28470000,RUA ARY ANDRADE BRUM,05
884,33007900,4.4,CE TEMISTOCLES DE ALMEIDA,Rio de Janeiro,RJ,Sudeste,Santo Antônio de Pádua,MONTE ALEGRE,28470000,PRACA MONTEIRO DE BARROS,0
885,33142319,5.2,CE JOAO MAURICIO BRUM,Rio de Janeiro,RJ,Sudeste,Santo Antônio de Pádua,BOA NOVA,28470000,RUA IDALINO DE SOUZA MAIA,140
886,33518211,5.5,CE PEDRO BAPTISTA DE SOUZA,Rio de Janeiro,RJ,Sudeste,Santo Antônio de Pádua,SANTA LUZIA,28470000,"RODOVIA BR 393 LUCIO MEIRA / RJ 186, KM 0",0
887,33013772,3.9,CE SAO FRANCISCO DE PAULA,Rio de Janeiro,RJ,Sudeste,São Francisco de Itabapoana,SAO FRANCISCO DE PAULA,28230000,RUA JOAQUIM DA MOTA SOBRINHO,237
